Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),ULR-Baseline (ms),P-ULR-Par4,PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_7.txt,INFEASIBLE,0,0,0,-,-,-,2,10,12,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_8.txt,INFEASIBLE,0,0,0,-,-,-,2,4,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_9.txt,INFEASIBLE,0.33,61.4,82.36,-,-,-,2,4,6,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01-straight.bpl/lasso_trace_1.txt,INFEASIBLE,1.85,38.73,35.65,-,-,-,6,1,7,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_03-enter-calls_random_modifications.bpl/lasso_trace_1.txt,TERMINATING,2.01,29.01,32.55,63.57,3,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_110517_Martin01.bpl/lasso_trace_1.txt,TERMINATING,2.54,46.62,33.93,83.09,3,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_110517_Martin02.bpl/lasso_trace_1.txt,TERMINATING,1.99,47.47,37.14,86.6,4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_110517_Martin_safe.bpl/lasso_trace_1.txt,TERMINATING,2.11,53.6,41.57,97.28,4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2013POPL-BenAmGen-Ex3.20.bpl/lasso_trace_1.txt,UNKNOWN,1.29,928.08,35.85,-,-,-,1,1,2,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2013POPL-BenAmGen-Ex3.6.bpl/lasso_trace_1.txt,TERMINATING,1.67,65.78,42.13,109.58,4,TERMINATING,0,1,1,2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2013POPL-BenAmGen-Ex4.2.bpl/lasso_trace_1.txt,UNKNOWN,0.78,945.28,28.91,-,-,-,1,1,2,-
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2020ProgVerif-Sheet09Ex01.bpl/lasso_trace_1.txt,NONTERMINATING,1.88,0,50.06,51.94,4,NONTERMINATING,1,2,3,GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2020ProgVerif-Sheet10Ex04-Square.bpl/lasso_trace_1.txt,TERMINATING,2.12,50.69,36.43,89.24,6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2020TACAS-Frohn-2Invs.bpl/lasso_trace_1.txt,TERMINATING,2.31,27.53,39.24,69.08,4,TERMINATING,0,1,1,Affine Template / Affine Template
